layer_idx,layer_name,step,act_min,act_max,act_range,act_mean,act_std,act_absmax,delta_int8,delta_over_std,err_rmse,err_mae,err_rel_l2
0,model.input_blocks.1.0.in_layers.2,80,-0.27846458554267883,8.126997947692871,6.975712299346924,0.15053749457001686,0.5367491096258163,8.126997947692871,0.05550602289635365,0.10341148574060707,0.015371006797067821,0.012916581705212593,0.02757333219051361
0,model.input_blocks.1.0.in_layers.2,79,-0.27846458554267883,8.126025199890137,6.974759340286255,0.15054084919393063,0.5367431789636612,8.126025199890137,0.055508793808343844,0.10341779082413252,0.015372406342066824,0.01291811396367848,0.02757608098909259
0,model.input_blocks.1.0.in_layers.2,78,-0.27846458554267883,8.12456226348877,6.974183440208435,0.15054458566009998,0.5367365032434464,8.12456226348877,0.05551651331383412,0.10343345939460656,0.015376629424281418,0.012922979542054236,0.02758392388932407
0,model.input_blocks.1.0.in_layers.2,77,-0.27846458554267883,8.12363338470459,6.974414646625519,0.1505484227091074,0.5367290452122688,8.12363338470459,0.055568357152263013,0.10353148883583617,0.015405136509798467,0.012957221479155123,0.027635367587208748
0,model.input_blocks.1.0.in_layers.2,76,-0.27846458554267883,8.124420166015625,6.973389089107513,0.15055100433528423,0.5367181226611137,8.124420166015625,0.055491605142908774,0.10339059331139155,0.015363101148977876,0.012907579191960394,0.02756044501438737
0,model.input_blocks.1.0.in_layers.2,75,-0.27846458554267883,8.12409782409668,6.973238110542297,0.15055452659726143,0.536706916987896,8.12409782409668,0.05538508272546483,0.10319427786825765,0.015306623885408044,0.012847056495957077,0.027459611650556326
0,model.input_blocks.1.0.in_layers.2,74,-0.27846458554267883,8.124768257141113,6.972909212112427,0.1505574882030487,0.5366930067539215,8.124768257141113,0.055420736628254565,0.10326338508387806,0.015325610293075442,0.012866613687947392,0.027494294801726937
0,model.input_blocks.1.0.in_layers.2,73,-0.27846458554267883,8.131258964538574,6.972561836242676,0.15056160651147366,0.5366795510053635,8.131258964538574,0.05541982800941768,0.10326428108840656,0.015325254644267261,0.01286600751336664,0.027494241250678897
0,model.input_blocks.1.0.in_layers.2,72,-0.27846458554267883,8.125676155090332,6.971517026424408,0.15056458674371243,0.5366621986031532,8.125676155090332,0.05541216857790008,0.10325334767779282,0.015320964506827295,0.012861619237810373,0.0274873289745301
0,model.input_blocks.1.0.in_layers.2,71,-0.27846455574035645,8.126510620117188,6.970803141593933,0.15056811831891537,0.5366441458463669,8.126510620117188,0.0554635205606776,0.1033525120696201,0.015348647371865809,0.012891150428913534,0.02753780595958233
0,model.input_blocks.1.0.in_layers.2,70,-0.27846458554267883,8.128328323364258,6.969870507717133,0.15057138726115227,0.5366238728165627,8.128328323364258,0.055510941452867404,0.10344478556555578,0.01537498738616705,0.0129202677635476,0.027585985837504268
0,model.input_blocks.1.0.in_layers.2,69,-0.27846458554267883,8.130806922912598,6.9690858125686646,0.15057475119829178,0.5366018563508987,8.130806922912598,0.055495926714318945,0.10342104869281077,0.015367182088084519,0.012911202269606292,0.027572984341531992
0,model.input_blocks.1.0.in_layers.2,68,-0.27846458554267883,8.127021789550781,6.967352390289307,0.15057816728949547,0.5365781709551811,8.127021789550781,0.05560481078981414,0.10362853690233079,0.0154270906932652,0.01298389513976872,0.027681565610691905
0,model.input_blocks.1.0.in_layers.2,67,-0.27846458554267883,8.130504608154297,6.9664265513420105,0.1505818273872137,0.5365519300103188,8.130504608154297,0.05552220907736951,0.10347965587655557,0.015381095581687987,0.012926955008879304,0.027600235072895885
0,model.input_blocks.1.0.in_layers.2,66,-0.27846458554267883,8.127696990966797,6.965342462062836,0.15058541111648083,0.536522388458252,8.127696990966797,0.05555939862108606,0.10355466950920962,0.015401859185658395,0.012952090473845601,0.0276388565544039
0,model.input_blocks.1.0.in_layers.2,65,-0.27846455574035645,8.13286304473877,6.963252305984497,0.15058853849768639,0.5364893451333046,8.13286304473877,0.05551092643437423,0.10347069692610784,0.015375518007203937,0.012920959969051182,0.02759312093257904
0,model.input_blocks.1.0.in_layers.2,64,-0.27846458554267883,8.125097274780273,6.9618518352508545,0.15059179067611694,0.5364535823464394,8.125097274780273,0.05556726080226147,0.10358260738834321,0.015406844089739025,0.012958637904375792,0.027651005191728473
0,model.input_blocks.1.0.in_layers.2,63,-0.27846458554267883,8.131890296936035,6.960831522941589,0.15059580840170383,0.53641527146101,8.131890296936035,0.05558292133601632,0.1036192000735319,0.015416227048262954,0.01296978653408587,0.02766962139867246
0,model.input_blocks.1.0.in_layers.2,62,-0.27846458554267883,8.125445365905762,6.959158897399902,0.1505999844521284,0.5363723635673523,8.125445365905762,0.055521296703909324,0.10351259773088126,0.015382313285954297,0.012928492855280638,0.02761074178852141
0,model.input_blocks.1.0.in_layers.2,61,-0.27846458554267883,8.127384185791016,6.957476377487183,0.15060395933687687,0.5363252013921738,8.127384185791016,0.055646866325318345,0.103755829822787,0.015452182851731777,0.013017226476222277,0.02773836418054998
0,model.input_blocks.1.0.in_layers.2,60,-0.27846458554267883,8.13049030303955,6.955629885196686,0.15060787089169025,0.5362742319703102,8.13049030303955,0.05551049089807225,0.10351138948840168,0.015377077623270452,0.01292234449647367,0.027605922427028418
0,model.input_blocks.1.0.in_layers.2,59,-0.27846458554267883,8.12880802154541,6.953111410140991,0.15061143599450588,0.5362177938222885,8.12880802154541,0.055650620948611285,0.10378361477324421,0.01545494596939534,0.01302104047499597,0.027748375665396452
0,model.input_blocks.1.0.in_layers.2,58,-0.27846458554267883,8.128599166870117,6.951682090759277,0.1506149284541607,0.5361558720469475,8.128599166870117,0.05559364829476424,0.10368933959916844,0.01542418822646141,0.012979483930394053,0.027696070494130254
0,model.input_blocks.1.0.in_layers.2,57,-0.27846458554267883,8.129986763000488,6.94951593875885,0.15061793848872185,0.5360883325338364,8.129986763000488,0.05558518537386196,0.10368661655279278,0.015419589006341994,0.01297364174388349,0.027691004564985633
0,model.input_blocks.1.0.in_layers.2,56,-0.27846458554267883,8.125245094299316,6.945735156536102,0.1506209932267666,0.5360147729516029,8.125245094299316,0.05563748727633259,0.10379842139417327,0.015449175611138344,0.013012406649067998,0.02774762362241745
0,model.input_blocks.1.0.in_layers.2,55,-0.27846458554267883,8.123661994934082,6.942811667919159,0.15062260627746582,0.5359319895505905,8.123661994934082,0.05560388339786079,0.10375175298732926,0.015429510385729373,0.012986590969376266,0.027716250391677022
0,model.input_blocks.1.0.in_layers.2,54,-0.27846458554267883,8.129904747009277,6.939838945865631,0.1506242174655199,0.53584323823452,8.129904747009277,0.055555583923820435,0.10367879999169774,0.015403182711452246,0.012953153811395168,0.02767318719998002
0,model.input_blocks.1.0.in_layers.2,53,-0.27846458554267883,8.12467098236084,6.936068892478943,0.15062476322054863,0.5357466340065002,8.12467098236084,0.055644298162985974,0.10386308495651853,0.015453214291483164,0.013018354191444814,0.027767709689214826
0,model.input_blocks.1.0.in_layers.2,52,-0.27846458554267883,8.121691703796387,6.931674242019653,0.1506244409829378,0.5356418862938881,8.121691703796387,0.055566213262362746,0.10373761777075718,0.015409017563797534,0.012961147935129702,0.027693317038938403
0,model.input_blocks.1.0.in_layers.2,51,-0.27846458554267883,8.121074676513672,6.92754465341568,0.15062345005571842,0.5355288162827492,8.121074676513672,0.05555975155567559,0.10374745460259432,0.015406349208205938,0.01295724743977189,0.027693956159055233
0,model.input_blocks.1.0.in_layers.2,50,-0.27846458554267883,8.123785018920898,6.922971487045288,0.15062197297811508,0.5354067906737328,8.123785018920898,0.05554074940719004,0.10373560883921543,0.015395135153084993,0.012944230693392456,0.02767966571263969
0,model.input_blocks.1.0.in_layers.2,49,-0.27846458554267883,8.121809959411621,6.917319476604462,0.1506198737770319,0.535276897251606,8.121809959411621,0.05543052117655596,0.10355485443359409,0.015334720606915653,0.012876372085884213,0.02757727773860097
0,model.input_blocks.1.0.in_layers.2,48,-0.27846458554267883,8.116178512573242,6.910568952560425,0.1506165824830532,0.5351362526416779,8.116178512573242,0.0555005223732295,0.1037128807836387,0.015372236142866313,0.012917725718580186,0.027651525801047683
0,model.input_blocks.1.0.in_layers.2,47,-0.27846458554267883,8.12117862701416,6.904738128185272,0.1506118904799223,0.5349856689572334,8.12117862701416,0.055528066289706496,0.10379355842921727,0.015388125204481184,0.01293602236546576,0.027687401976436377
0,model.input_blocks.1.0.in_layers.2,46,-0.27846458554267883,8.115142822265625,6.89758974313736,0.1506060864776373,0.5348251163959503,8.115142822265625,0.055344592867873785,0.10348166376483371,0.015289365663193166,0.01283057639375329,0.02751744375564158
0,model.input_blocks.1.0.in_layers.2,45,-0.27846458554267883,8.113015174865723,6.889521241188049,0.15059894323349,0.5346535816788673,8.113015174865723,0.05549858874223364,0.10380289339493874,0.015372733236290514,0.012918799999170005,0.027675816090777516
0,model.input_blocks.1.0.in_layers.2,44,-0.27846458554267883,8.114701271057129,6.882548272609711,0.15059081465005875,0.5344730317592621,8.114701271057129,0.05541831489623062,0.10368776646001514,0.01533116796053946,0.012873118743300438,0.027609744807705283
0,model.input_blocks.1.0.in_layers.2,43,-0.27846458554267883,8.112749099731445,6.874393284320831,0.15058155171573162,0.5342840626835823,8.112749099731445,0.05557709791528897,0.10402162781374831,0.015416160109452903,0.012970574316568673,0.02777204615995288
0,model.input_blocks.1.0.in_layers.2,42,-0.27846455574035645,8.108582496643066,6.864763617515564,0.1505703330039978,0.5340835377573967,8.108582496643066,0.0557140402906523,0.10431708965341667,0.015492573846131563,0.013081300421617925,0.02791957790032029
0,model.input_blocks.1.0.in_layers.2,41,-0.27846458554267883,8.108366012573242,6.855176091194153,0.15055748634040356,0.5338727831840515,8.108366012573242,0.055393883562463476,0.1037585831442667,0.015315466094762087,0.012858410365879536,0.027610687306150794
0,model.input_blocks.1.0.in_layers.2,40,-0.27846458554267883,8.105493545532227,6.844198405742645,0.15054320730268955,0.5336536839604378,8.105493545532227,0.05541365540872409,0.10383823268581083,0.015327268280088902,0.012870373902842402,0.02764268429018557
0,model.input_blocks.1.0.in_layers.2,39,-0.27846458554267883,8.100449562072754,6.831109404563904,0.15052691474556923,0.5334231480956078,8.100449562072754,0.055455117713748,0.10396083842954738,0.015348520479165018,0.01289294136222452,0.027692338451743126
0,model.input_blocks.1.0.in_layers.2,38,-0.27846458554267883,8.092121124267578,6.81760036945343,0.15050853975117207,0.5331820175051689,8.092121124267578,0.05539861063318929,0.10390187368360042,0.015317784855142236,0.012860619812272489,0.027648736024275422
0,model.input_blocks.1.0.in_layers.2,37,-0.27846458554267883,8.089554786682129,6.804037809371948,0.1504873763769865,0.5329301655292511,8.089554786682129,0.05533603608138918,0.10383355955547224,0.01528556749690324,0.012829012819565833,0.02760296850465238
0,model.input_blocks.1.0.in_layers.2,36,-0.27846458554267883,8.084938049316406,6.7893810868263245,0.1504633091390133,0.5326662361621857,8.084938049316406,0.05523178896566076,0.10368929963273256,0.01523339340928942,0.01278066891245544,0.027521727373823524
0,model.input_blocks.1.0.in_layers.2,35,-0.27846458554267883,8.079022407531738,6.773220896720886,0.1504358071833849,0.5323882773518562,8.079022407531738,0.05548990805318037,0.10422826800242824,0.01536815136205405,0.01291509554721415,0.027779032243415713
0,model.input_blocks.1.0.in_layers.2,34,-0.27846458554267883,8.0745210647583,6.765611529350281,0.15040438808500767,0.532097615301609,8.0745210647583,0.05524036827988512,0.10381622975057539,0.01523766911122948,0.012784964870661497,0.027557557681575418
0,model.input_blocks.1.0.in_layers.2,33,-0.27846458554267883,8.06749439239502,6.757023870944977,0.150368582457304,0.5317922532558441,8.06749439239502,0.05535088937113604,0.1040836699524219,0.015293472446501255,0.012837341637350619,0.027673737378790975
0,model.input_blocks.1.0.in_layers.2,32,-0.27846458554267883,8.059304237365723,6.747600197792053,0.15032821521162987,0.5314713418483734,8.059304237365723,0.05531671478992372,0.10408221560459106,0.015277506085112691,0.012822280055843294,0.027660903288051486
0,model.input_blocks.1.0.in_layers.2,31,-0.27846458554267883,8.05331802368164,6.736546874046326,0.15028192661702633,0.5311319082975388,8.05331802368164,0.05530158365805318,0.10412024356682667,0.015269834664650261,0.01281497860327363,0.027664062567055225
0,model.input_blocks.1.0.in_layers.2,30,-0.27846458554267883,8.045807838439941,6.726006507873535,0.15023023821413517,0.5307742953300476,8.045807838439941,0.0552330918199434,0.1040613539613824,0.015235572587698698,0.012783303041942418,0.02762000635266304
0,model.input_blocks.1.0.in_layers.2,29,-0.27846458554267883,8.037139892578125,6.722443461418152,0.1501722950488329,0.5303948149085045,8.037139892578125,0.05558293635450949,0.10479539918597772,0.015422174939885736,0.01297926134429872,0.02797769522294402
0,model.input_blocks.1.0.in_layers.2,28,-0.27846458554267883,8.025413513183594,6.718457877635956,0.1501074880361557,0.5299936234951019,8.025413513183594,0.055319020128625586,0.10437676544826738,0.015283685526810586,0.012828468345105648,0.027746862033382058
0,model.input_blocks.1.0.in_layers.2,27,-0.27846458554267883,8.01217269897461,6.715945661067963,0.1500339526683092,0.5295637771487236,8.01217269897461,0.05544393269095834,0.10469736617840342,0.01535078336019069,0.01289790088776499,0.027890721103176475
0,model.input_blocks.1.0.in_layers.2,26,-0.27846458554267883,7.996366500854492,6.711394786834717,0.1499518882483244,0.5291054770350456,7.996366500854492,0.05559910376240888,0.10508132343284407,0.015435917070135474,0.01299838605336845,0.028069141088053584
0,model.input_blocks.1.0.in_layers.2,25,-0.27846458554267883,7.982801914215088,6.719892680644989,0.14985929243266582,0.5286136195063591,7.982801914215088,0.05564499652291846,0.1052659153483068,0.015462769428268075,0.013033787137828767,0.028143631061539054
0,model.input_blocks.1.0.in_layers.2,24,-0.27846458554267883,7.966969966888428,6.729881584644318,0.149755185469985,0.5280810445547104,7.966969966888428,0.05553515877310685,0.10516408294854689,0.015402070479467511,0.012957133236341178,0.02806092449463904
0,model.input_blocks.1.0.in_layers.2,23,-0.27846458554267883,7.943294525146484,6.73746645450592,0.1496377531439066,0.5275014638900757,7.943294525146484,0.05548252270916316,0.10517984594773556,0.015375215327367187,0.012926534516736865,0.02804231084883213
0,model.input_blocks.1.0.in_layers.2,22,-0.27846458554267883,7.920957088470459,6.7448384165763855,0.1495052445679903,0.5268683657050133,7.920957088470459,0.05606656562624954,0.10641475039258758,0.015714259585365653,0.013428744627162814,0.028694641310721636
0,model.input_blocks.1.0.in_layers.2,21,-0.27846458554267883,7.899847984313965,6.75144225358963,0.14935607463121414,0.5261741504073143,7.899847984313965,0.05606555938720703,0.10655323782783015,0.015716337598860264,0.013430062332190573,0.0287358402274549
0,model.input_blocks.1.0.in_layers.2,20,-0.27846458554267883,7.869216442108154,6.757106125354767,0.14918753504753113,0.5254098549485207,7.869216442108154,0.0561724384938638,0.10691165756563044,0.015781746478751302,0.013526948168873787,0.02889697114005685
0,model.input_blocks.1.0.in_layers.2,19,-0.27846458554267883,7.832665920257568,6.759761035442352,0.14899756386876106,0.524565078318119,7.832665920257568,0.056342462855061205,0.10740795600749596,0.015889395494014025,0.01367997913621366,0.029140459606423974
0,model.input_blocks.1.0.in_layers.2,18,-0.27846458554267883,7.795587539672852,6.775644302368164,0.14878308773040771,0.523628294467926,7.795587539672852,0.05618512536597064,0.10729963594320659,0.015789955854415894,0.013539445353671908,0.029009512392804027
0,model.input_blocks.1.0.in_layers.2,17,-0.27846458554267883,7.749547481536865,6.810262680053711,0.14854216016829014,0.5225905254483223,7.749547481536865,0.05615571540171706,0.10745643609505155,0.01577452290803194,0.013516367762349546,0.029038341250270605
0,model.input_blocks.1.0.in_layers.2,16,-0.27846458554267883,7.699843406677246,6.858580470085144,0.14827061630785465,0.5214358940720558,7.699843406677246,0.05613026281041423,0.10764556764988975,0.015760881593450904,0.013496584608219564,0.02907706913538277
0,model.input_blocks.1.0.in_layers.2,15,-0.27846458554267883,7.638528347015381,6.923519730567932,0.14796357229351997,0.5201480984687805,7.638528347015381,0.055581092834472656,0.10685628381242396,0.015443816315382719,0.01301188615616411,0.028562284307554364
0,model.input_blocks.1.0.in_layers.2,14,-0.27846458554267883,7.563238143920898,7.025486409664154,0.14761623553931713,0.5187086686491966,7.563238143920898,0.05559357320229838,0.10717687318986448,0.015451863524504006,0.01302365551237017,0.028656086418777704
0,model.input_blocks.1.0.in_layers.2,13,-0.27846455574035645,7.61089563369751,7.134808301925659,0.1472222488373518,0.5170966312289238,7.61089563369751,0.05506936396200826,0.10649723985076304,0.015191883314400911,0.012767901993356645,0.028261389350518584
0,model.input_blocks.1.0.in_layers.2,12,-0.27846458554267883,7.687786102294922,7.251170217990875,0.14677762612700462,0.5152991190552711,7.687786102294922,0.05546918253260335,0.1076446290734949,0.015396217233501375,0.012958237901329994,0.02874108823016286
0,model.input_blocks.1.0.in_layers.2,11,-0.27846458554267883,7.854847431182861,7.367427885532379,0.14627300389111042,0.5132874399423599,7.854847431182861,0.055009117276649776,0.10717019937761788,0.015175643842667341,0.01275917433667928,0.028440138092264533
0,model.input_blocks.1.0.in_layers.2,10,-0.27846458554267883,8.190169334411621,7.479818761348724,0.14570718072354794,0.51105947047472,8.190169334411621,0.05527135518592174,0.10815053507291532,0.015308332978747785,0.01286836329381913,0.028813689248636365
0,model.input_blocks.1.0.in_layers.2,9,-0.27846458554267883,8.547577857971191,7.632869362831116,0.14506217651069164,0.5085635297000408,8.547577857971191,0.05544734939815491,0.10902738037636847,0.01540440449025482,0.012960817432031035,0.02913662209175527
0,model.input_blocks.1.0.in_layers.2,8,-0.27846458554267883,8.939693450927734,7.840419411659241,0.14433389715850353,0.5058016739785671,8.939693450927734,0.05533903602540024,0.10940856638553786,0.015366443898528814,0.012914930353872478,0.029223557328805327
0,model.input_blocks.1.0.in_layers.2,7,-0.27846458554267883,9.346714973449707,8.048239350318909,0.143507681787014,0.5027488954365253,9.346714973449707,0.05481226988664762,0.10902514234080093,0.015151081373915076,0.012731397873722017,0.02898897393606603
0,model.input_blocks.1.0.in_layers.2,6,-0.27846455574035645,9.771681785583496,8.25458037853241,0.14256825111806393,0.49939267337322235,9.771681785583496,0.054811492679625984,0.10975630120761198,0.015188038349151611,0.012741577345877886,0.02925494429655373
0,model.input_blocks.1.0.in_layers.2,5,-0.27846458554267883,10.205485343933105,8.456956446170807,0.14150317758321762,0.4957507364451885,10.205485343933105,0.05498337557935339,0.11090931699590625,0.015326593769714236,0.012804469792172313,0.02973794797435403
0,model.input_blocks.1.0.in_layers.2,4,-0.27846458554267883,10.615866661071777,8.669525802135468,0.1402949895709753,0.49184686690568924,10.615866661071777,0.05472217394611028,0.11125855958050285,0.015349949710071087,0.012743920902721584,0.030015729600563645
0,model.input_blocks.1.0.in_layers.2,3,-0.27846455574035645,10.975055694580078,9.048778653144836,0.13893992826342583,0.4877921864390373,10.975055694580078,0.054794409143643114,0.11233146136196083,0.01559941389132291,0.012771843350492418,0.030748932622373104
0,model.input_blocks.1.0.in_layers.2,2,-0.27846458554267883,11.253447532653809,9.624557137489319,0.13746276311576366,0.48380056396126747,11.253447532653809,0.05481438749418484,0.11329955270282244,0.015983811230398715,0.012793147237971425,0.03175425808876753
0,model.input_blocks.1.0.in_layers.2,1,-0.27846458554267883,11.976086616516113,10.19534718990326,0.13593983836472034,0.4802110157907009,11.976086616516113,0.05461353392112912,0.11372819890689957,0.01655921887140721,0.012761944206431508,0.03312948369421065
0,model.input_blocks.1.0.in_layers.2,0,-0.27846455574035645,13.082880020141602,11.144628763198853,0.13463292457163334,0.4774952717125416,13.082880020141602,0.054355429852102684,0.11383448815557144,0.017595013952814043,0.012734109652228653,0.03540092660114169
1,model.input_blocks.1.0.emb_layers.1,99,-0.2784618139266968,2.611236572265625,2.8896985054016113,0.014495303854346275,0.2237454503774643,2.611236572265625,0.01679439244307871,0.07506026341427788,0.02595454640686512,0.005788458976894617,0.1158704087138176
1,model.input_blocks.1.0.emb_layers.1,98,-0.2784644365310669,2.5203909873962402,2.7988553047180176,0.014348676428198814,0.22097109258174896,2.5203909873962402,0.01678459850821908,0.07595834510348706,0.02237735316157341,0.005704420153051615,0.10115384310483932
1,model.input_blocks.1.0.emb_layers.1,97,-0.2784577012062073,2.4019055366516113,2.680363178253174,0.014046726748347282,0.21631260216236115,2.4019055366516113,0.016769223325834498,0.07752309924711534,0.01735909841954708,0.005300099495798349,0.08015937358140945
1,model.input_blocks.1.0.emb_layers.1,96,-0.2783692479133606,2.376863718032837,2.6552329063415527,0.01391176600009203,0.21408644318580627,2.376863718032837,0.016895511957604116,0.0789191118605322,0.01348936464637518,0.005032239481806755,0.06293758004903793
1,model.input_blocks.1.0.emb_layers.1,95,-0.2784024775028229,2.338252544403076,2.616655111312866,0.013542762026190758,0.21115592122077942,2.338252544403076,0.016705576829084263,0.07911488691627702,0.011851201765239239,0.004874470178037882,0.05606482923030853
1,model.input_blocks.1.0.emb_layers.1,94,-0.2784489393234253,2.318563222885132,2.5970120429992676,0.013288958929479122,0.20929773151874542,2.318563222885132,0.016814455272644524,0.08033749410771117,0.009547343477606773,0.0045611681416630745,0.04556875675916672
1,model.input_blocks.1.0.emb_layers.1,93,-0.2784286141395569,2.284606695175171,2.563035249710083,0.012764403596520424,0.20664867758750916,2.284606695175171,0.016752601608516663,0.08106803200529782,0.008458917029201984,0.004500504583120346,0.040895745158195496
1,model.input_blocks.1.0.emb_layers.1,92,-0.2784436345100403,2.2445766925811768,2.5230202674865723,0.01240910030901432,0.20361396670341492,2.2445766925811768,0.016756827437032863,0.08229704331354115,0.007082939147949219,0.004432217217981815,0.03475552052259445
1,model.input_blocks.1.0.emb_layers.1,91,-0.27843159437179565,2.1995139122009277,2.477945566177368,0.01200887095183134,0.2003805935382843,2.1995139122009277,0.016681772517407035,0.08325043969000845,0.006032062228769064,0.0043532466515898705,0.03007839247584343
1,model.input_blocks.1.0.emb_layers.1,90,-0.2783694267272949,2.176405191421509,2.4547746181488037,0.011666075326502323,0.19893398880958557,2.176405191421509,0.016924931308415932,0.08507812772314155,0.0050458419136703014,0.004272958263754845,0.025345580652356148
1,model.input_blocks.1.0.emb_layers.1,89,-0.27844300866127014,2.1445252895355225,2.4229683876037598,0.011237046681344509,0.19610856473445892,2.1445252895355225,0.01676691986444428,0.08549815194021512,0.004854216706007719,0.004194014240056276,0.024736253544688225
1,model.input_blocks.1.0.emb_layers.1,88,-0.2784382998943329,2.0989434719085693,2.3773818016052246,0.011041654273867607,0.19363494217395782,2.0989434719085693,0.016574136854156735,0.08559476232996654,0.004759352654218674,0.0041369362734258175,0.024563055485486984
1,model.input_blocks.1.0.emb_layers.1,87,-0.278314471244812,2.0607457160949707,2.3390603065490723,0.010733574628829956,0.19154362380504608,2.0607457160949707,0.016178251251461,0.08446248917127773,0.004468571860343218,0.0038483606185764074,0.02331542782485485
1,model.input_blocks.1.0.emb_layers.1,86,-0.2783580422401428,2.0028915405273438,2.281249523162842,0.010649306699633598,0.18898651003837585,2.0028915405273438,0.01582318966782938,0.08372655627439388,0.004599886946380138,0.0039673843421041965,0.024324903264641762
1,model.input_blocks.1.0.emb_layers.1,85,-0.27842992544174194,1.960462212562561,2.238892078399658,0.01027404610067606,0.18679513037204742,1.960462212562561,0.015476605084937388,0.08285336482868695,0.004501489456743002,0.00386625318787992,0.024085629731416702
